context_id	word	gold_sense_id	predict_sense_id	positions	context
1616	мишень	2		92-97	картина уильям блейк «великий красный дракон одетый солнце женщина» выбирать очередной мишень семья сам агент фбругой
1617	мишень	2		64-70	играть кошка мышка везде бояться следующий мишень выбирать школа детский сад анатолий карпов многократный чемпион мир
1618	мишень	2		83-89	зрение нажим оказываться иран существовать версия следующий мишень сша багдад становиться тегеран приводить там
1619	мишень	2		84-90	служба сангович самый начало делаться вольнопер ходячий анекдот мишень острота третировать самый невозможный образ еще задолго
1620	мишень	2		99-105	делаться бедный сердце обмануть оскорбленный опозорить год служить мишень бросание род грязь сторона уходить
1621	мишень	2		85-91	разыграться сила свара ненависть глумление бестыжество главный мишень увы служить неоскудевающий рука дележка
1622	мишень	2		107-113	гражданин государство создавать прямой угроза безопасность гражданин делать ситуация неконтролируемый мишень действие являться достигнуть армения стабильность следствие ущерб международный авторитет
1623	мишень	2		101-106	липопротеид обладать антигенный свойство вызывать аутоиммунный реакция печень мишень алкоголь становиться мишень лимфоцит вырабатывать антитело мембрана гепатоцит
1624	мишень	2		72-77	давать эффект рассчитывать нужный находить новый мишень удар приводить массовый негодование находить
1625	мишень	2		74-80	большинство сми упоминать туркменистан ирония главный мишень писать стать конечно сам туркменбаша зацепка хоть отбавлять
1626	мишень	2		89-95	интервью журнал форбс основатель wikileaks джулиан ассанж говорить следующий мишень крупный влиятельный американский банк поздно американский пресса появляться информация
1627	мишень	2		96-102	американский база гуантанамо бэнкcь известный скандальный акция прошлый неделя мишень бэнкси гордо именовать художник партизан становиться наивный блондинка пэрис хилтон шутник
1628	мишень	2		93-99	асеев литературный фельетон вячеслав полонский вовсе какой-то мальчик битье мишень острота маяковский скорее наоборот остроумный человек талантливый оратор полонский расправляться
1629	мишень	2		102-108	отмена феодальный порядок сокращение королевский привилегия тогда мария антуанетта становиться основной мишень революционный агитатор октябрь год королевский семья вынуждать покидать версаль
1630	мишень	2		82-88	консенсус большинство штат побеждать осел делать особый упор. мишень смысл откровенный признание глава национальный комитет демпартия
1631	мишень	2		80-86	страна оказываться надежный союзник май прошлый год становиться потенциальный мишенью«оранжевой революции» налаживание связь иракский курдистан мочь рассчитывать усиление
1632	мишень	2		93-98	сходить рук» напоминать эксперт виктор ядуха. страна выбрать террорист качество мишень будущий атака уже выражать обеспокоенность пообещать серьезность
1633	мишень	2		87-93	человек дело однако один моральный мучение издержка непосредственный мишень антидиссидентский политика сотня мочь быть тысяча человек выявление преследование
1634	мишень	2		90-96	превращаться козырной карта мировой политика становиться объект шпионаж мишень диверсионный -террористический деятельность выпускник ракетный училище лейтенант кудасов получать распределение
1635	мишень	2		102-109	финансирование оппозиция рассматривать событие точка зрение становиться понятный почему мишень правоохранительный орган становиться первый очередь газпром дочерний структура
1636	мишень	2		99-105	осыпать упрека чиновник ближний круг предшественник передавать reuters среда очередной мишень президент становиться министр промышленность виктор христенко отчитываться выездный совещание комиссия
1637	мишень	2		84-90	пухлый губа фонарясия приучить природа делиться ближний отличный мишень благородный лефоша душегуба удаваться просыпаться бог известный
1638	мишень	2		74-80	мочь теперь счет -один» шутить леонид парфенов много основной мишень нападки становиться факультет журналистика записка вопрос главный
1639	мишень	2		107-112	национальный университет австралия клайв уильямс австралийский посольство мочь избирать качество мишень связь очень тесно сотрудничать индонезийский полиция
1640	обед	1		96-101	романтический название «замок мейердорф» кстати строить немецкий фирма там дружеский обед состояться беседа германский гостья вновь избирать президент результат
1641	обед	1		85-89	встречать выходить крыльцо окрисполком радушно принимать заполярье обед произносить длинный речь посвященный доктор иван иваныч
1642	обед	1		69-74	гостиная видеть хозяин хозяйка вдруг видеть обед целый ватага какой-то старичок старушка нахлыать задний комната
1643	обед	1		94-97	непременно блестящий поход предварительный застолье здесь муха ловить обед танец война потом снова танец таков базисный алгоритм жизнедеятельность королевство независимо
1644	обед	1		84-88	ювелирный мастерская добиваться мочь судить значительный успех обед гордость извлекать карман коробочка доставать делать
1645	обед	1		89-94	петь мрачный вице-губернатор пить беспрестанно менее торжественный обед эммануил захарович обыкновенно увозить всегда чувство откуп
1646	обед	1		99-102	стол миска чеснок делать прививка проводить дезинфекция помещение новый тренд совместный обед деловой партнер одноразовый посуда «ма жадный сейчас грипп
1647	обед	1		78-81	ездить официальный бал обед так пропускать бал обед невозможный возбуждать толки отношение лицо
1648	обед	1		66-70	десант озеро объявлять наставать время обед желать мочь искупаться близлежащий озеро голубой
1649	обед	1		77-81	чтение так понравиться антон павлович пора ежедневно обед заставлять талантливый артист читать что-нибудь москвин делаться присяжный чтец
1650	обед	1		75-79	отправляться назначить время переговор отец спать обед встречать дочь довольно учтиво потом выходить старик осматривать голова
1651	обед	1		87-92	знакомиться высота наружный счастие беспрестать обед давать знаменитость заезжавать москва ближний приятель
1652	обед	1		84-88	командующий войска московский военный округ генута -лейт. гершельман обед присутствовать представитель высший военный гражданский администрация городской голова н. и.
1653	обед	1		80-83	сторона оставаться удовлетворять дэн сяопин приглашать обед проходить весьма оживленный обстановка трудный поверить дэн уже
1654	обед	1		104-109	канкан неприличный танец изуродовать кадриль» так смокинг «допускаться интимный обед светский человек попадать театр смокинг тужурка куренье табак
1655	обед	1		66-70	приходить собрание говорить хотеть обед звонить собрание дверь кухня сидеть десяток куряживать ожидать раздача
1656	обед	1		76-80	выбор овсяный каша оставаться ужин картошка мясо оставаться обед харчо госпиталь круглый сутки бродить пациент какой-то
1657	обед	1		86-90	нехорошо выматериться потом опоминаться выматериться хорошо назавтра митяй приходить обед опохмелиться хмуро глядеть сиять лебедь птица процедить пора кончать
1658	обед	1		68-72	противный так понятный начинать язык око обед обычай предок старик уходить отдыхать опять свидеться наедине
1659	обед	1		65-68	сотня человек вроде вид утро вечера,обед специальный звонок благосостояние страна стоять где-то рядом отсталый
1660	обед	1		87-90	час большой зал атаманский дворец увешать портрет донской атаман быть обед куверт играть музыкант петь донской песня певчий войсковой
1661	обед	1		100-103	казань брюссель» парад гуляние площадь продолжиться ветеран увезти торжественный обед молодежь оставаться смотреть концерт понаблюдать любитель экстрим вечер главный
1662	обед	1		28-33	малый употребление хлеб обед разбавление спиртной напиток лед вода пить небольшой доза как
1663	обед	1		72-75	пекин день вечер принц цзин давать честь великий князь обедалее петербург министерство земледелие образовать совещание обсуждение вопрос упорядочение снабжение
1664	обед	1		82-85	уже достигать великолепие эффект хор местный начальство коситься обед делать обед благословлений подданный сходиться вместе «русская
1665	обед	1		57-60	молоть утро делать чашка другой обед выпивать еще вечер ночь обязательно выпивать маленькая чашечка
1666	обед	1		84-88	сказать барин водка пожаловать глядеть швырнуть ключ кладовая обед уходить образный велеть засветить лампадка затвориться предварительно заказать
1667	обед	1		72-75	быть понедельник время ланч получать подтверждение обед оценочный комиссия «националь» соседний здание прибывать думский руководитель лидер
1668	обед	1		79-83	воровство обжорство афанасий иванович быть утро обед обед ужин ужин ночь усадьба мебель вещь казаться нерушить
1669	обед	1		74-78	существовать окно принимать день видный время обед здесь наступать рано положенотец страховой компания «ак барс-мед» улица островский
1670	обед	1		92-96	московский автосалон практически отличаться цена другой регион торжественный обед ресторан «прага» киноакадемик должен избирать новый президент последний год
1671	обед	1		62-67	царь так мочь вручать подарок соболь обед посол «упиться пьяный пойти палата беспамятно» пира проходить обычно
1672	обед	1		85-90	другой приглашение рассылать подпись знаменитый химик д. и. менделеев обед собираться исключительно литератор самый различный партия здесь федор михайлович встречаться
1673	обед	1		80-83	там быть видно тут сидеть выработать план действие сейчас давать обед куряжан следовать проголодаться спальни ожидать обед черт
1674	обед	1		72-76	заведующий дело нет обед давать другой тут вопрос обед стимулирование заведующий поднимать бровь делать вид стимулирование
1675	обед	1		95-99	сортир роман завтрак сочинять докторский диссертация неизвестный счет обед одеяло сочинять песня изобретатель иметь ряд
1676	обед	1		69-73	обед время костюмер ошибка заменять афон рубашка обед съемка сцена продолжиться замечать герой одевать
1677	обед	1		78-82	палатка столовая где обедать рядом кухня деревянный барак обед короткий общий доклад 12-го июнь пятница ночь идти дождь
1678	обед	1		67-72	сводить глаз девочка сметь шевелиться обед татьяна алексеевна показывать кусок красивый материя должен
1679	обед	1		86-90	аргумент настоятель находиться возражать замолчать обед молодой человек выходить знакомый балкон рассаживаться уступ
1680	обед	1		75-78	конечно скупиться нельзя совесть нельзя скупиться обед почти прерываться посторонний разговор говорить иметь непосредственный отношение
1681	обед	1		99-103	телефон содержатель петербургский ресторан ставить известность прием заказ обед ужин банкет большой число участник принимать разрешение подлежать
1682	обед	1		67-71	ухо марьеновский поворотиться обед подавать кофе затопить камин вихров еще более побледнеть заметно сильно взволнованный
1683	обед	1		74-78	бегать беда брат кормить плохо сегодня здешний обед провиант становиться кутейкин умудрить владыка
1684	обед	1		76-80	копать пойти обедать быть действительно хотеться очень сильно обед доходить успевать навстречу бежать страшно махать рука белый
1685	обед	1		76-79	знать год впервые существование академия состояться общий обед выпускной резкий бурный форма вылиться протест академический
1686	обед	1		66-70	уже день сидеть гадливый ощущение обед
1687	обед	1		73-77	глухой деревня быть там где нужный приближаться время обед дождь переставать попрощаться бабка акулина
1688	обед	1		99-104	генеральный секретарь творческий союз жить несколько комфортный частность обед высказывать намерение помыть рука отводить довольно просторный помещение
1689	обед	1		87-91	теперь трогать изуродовать проклятый пойти обедать обедать молча обед верочка уходить комната павел константиныч прилечь обыкновение соснуть
1690	обед	1		83-87	располагаться проводить целый день дом получать приглашение являться павильон обед отказываться сметь добрый обитатель михайловский павильон лелеить
1691	обед	1		96-100	ириска администрация оказываться двухэтажный щитовой домик нужный ждать полчаса окончание обед заходить магазин полумрак покоситься витрина зазывно блестеть строй водочный
1692	обед	1		84-89	использовать роберт индрикович шофер человек семья эйхе обед всегда сидеть стол вместе принимать участие разговор
1693	обед	1		82-85	пища лагерь ломаться мясорубка поэтому часть ребенок котлета получать обед курица недостаток время должный образ прожарять сегодняшний день
1694	обед	1		66-70	дома улица окно отворять забывать сказать тотчас обед водить семка смотреть древний амфитеатр солнечный зной
1695	обед	1		74-77	столько гневно сколько лукавый улыбка вскоре следовать обед любимец лакей александр иванович сильно выпить садиться стол сам
1696	обед	1		53-56	спектакль в.д. обед домой обед состояться так заканчиваться донкихотский мечта банкете. вообще борис александрович
1697	обед	1		62-66	царь борис совершать самое» день обед борис годунов внезапно умирать начало век москвичка большой популярность
1698	обед	1		88-92	предварительно нога колесовать нужный зрелище конечно скрасить обед испортить фома напротив важный раз ненужный
1699	обед	1		83-88	улыбка ермакова предвещать хороший адресовать как-то обед дауге вставать стол оставлять тарелка б`ольший часть телятина
1700	обед	1		73-76	лорнируе la gorge актриса когда наставать веселый событие обед соблазнительный закулисный драма затрогиваться нерв жизнь слышаться громовой
1701	обед	1		73-76	отвечать мама лена отворачиваться уходить ведро картошка на еще происходить семья шишкин пора
1702	обед	2		75-78	машина понравиться велеть находить «зис 110» находить обед платить уезжать входить купе ставить бутылка шампанское
1703	обед	2		75-81	кружочек масло отпечатывать цветочек вазочка повидло обед ужин выходить совсем сережа вегетарианство зуб
1704	обед	2		87-92	рвать оставлять становиться калитка дожидаться оборачиваться сказать «обед накормить чистый речка помылся» доказательство доставать
1705	обед	2		45-49	з/п срок далее плюс б/пл.обеда перспектива рост лилия начальник производство компания производство наружный реклама
1706	обед	2		74-78	фанат возить город сборная россия отчаянно скучать ожидание обед человек ребята выбегать город тут
1707	обед	2		67-71	/д билет плацкарта брест обратно евро купе евро обед ужин евро день входной билет музей
1708	обед	2		80-83	-красный стол густо усажать народ пить чай есть принесать обед здесь покупать холодный закуска горячий блюдо заводской столовка готовиться
1709	обед	2		45-49	здесь постоялый двор господин обед проезжий содержать рак сварить самовар ставить больше не
1710	обед	2		75-78	котел котел нет змеевик варить печка опрессовать хозяйка обед варить система работать чертежный доска лежать книжный шкаф
1711	обед	2		82-86	тургенев восхищаться повар нанимать лето описывать тонкий обед готовить тургенев приглашать дача знакомый небось
1712	обед	2		66-70	суп вариться ум сходить ужаснуться миша обед оставлять генка молодецки тряхнуть голова
1713	обед	2		87-92	народ сортируть часть готовиться отправка фронт кормить военный человек обед завтрак спаренно выдавать котелок похожий автомобильный цилиндр уемистый ухлебистый
1714	обед	2		66-70	тысяча раз «oh mon doux jesus получать франк обед один пара туфля книжка издательство галлимар «днях»
1715	обед	2		68-71	сказать нина объяснять просить деньги нет обед «чвать держать подушка быть
1716	обед	2		100-103	илья студент заочник строительный университет день работать стройка марина готовить обед илья чистить картошка стирка уборка домашний забота пополам теперь больница
1717	обед	2		83-86	маленький сумма достаточный платить квартира иметь хороший обед сочинять какой-то мартингал проверять раскладывать карта тщательно
1718	обед	2		91-96	вера забывать приглашать обедать завтра баскова молодец уметь угостить хороший обедомя баск любить поесть собеседник приятный форель индейка начинать трюфель
1719	обед	3		94-98	понимать находить ту.. настоящий единственный мечта оборваться неволин засыпать колокол обед разбудить нехотя подниматься освежить лицо вода поправлять галстук пригладить бородка
1720	обед	3		65-69	граница гулять дождь убивать заря обед покататься 23-й август среда день простаивать чудный летний доклад дурново
1721	обед	3		71-75	заповетрать умирать быть посол обедать цесарский обед аглинский чегодарь приезжать отправлять назад
1722	обед	3		87-91	старый местами рваный зеленый кофта видимо ждать инженер забродин обед уезжать «победе» москва вставлять свадьба золотой коронка «посиж
1723	обед	3		79-83	переставать ходить оказывать серьезный помощь приходить больной утро обед нет физический возможность значит поневоле выходить обман принимать отчетный год
1724	обед	3		93-97	стамбульский гостиница суисотель вместе заложник вооружать налетчик уже обед сдаваться местный полиция иностранный заложник включая россиянин страдать
1725	обед	3		96-100	горничный ходить цыпочки ключница акулина совать помешанная назначать было обед варенье варить приходить время ягода вычищен готовый барыня
1726	обед	3		95-99	суровый сострадание сказать ой совсем неинтересный разговаривать обед забежать сима клецкин «ближневосточный курьера» жить страна
1727	обед	3		81-85	давать знать генерал считать здесь богатейший русский вельможа еще обед успевать другой поручение давать тысячефранковая билет разменять
1728	обед	3		104-108	случайность существовать исключение поразительный размышлять наступать время обед запереть флакон ящик стол моргиан переходить столовая где заставлять
1729	обед	3		67-71	оптововать база “дать место рынок продавать обед учусь” день иметь доллар накапливать тысяча покупать
1730	обед	3		82-86	покупать быть ратуша находить противу чаяние весьма великолепный обед ходить живописца генриция смотреть работа
1731	обед	3		70-74	дело казаться решать однако сегодня приезжать дворец обед государь сказать получать наследник шифрованный телеграмма еще
1732	обед	3		84-88	кузьма васильевич посвящать служебный обязанность выходить дом обед вплоть ночь пот лицо строчить переписывать набело рапорт
1733	обед	3		68-72	серьезно относиться участие программа читать книга утро обед потом вечер рассказывать конечно стараться хорошо показывать
1734	обед	3		57-61	ставать пить чай ч. читать аликс затем заниматься обед вечер проводить вдвоем 27-й март понедельник погулять день теплый
1735	обед	3		63-67	вдвоем покататься гора ребенок читать много час обед поиграть пирамида 22-й январь понедельник доклад погулять погода
1736	обед	3		73-77	сам ночь потом день июль вторично также быть собрание обед ввечеру тогда представлять огненный потеха прекрасный щит фонтан ракетка прочий
1737	обед	3		78-82	звонить цоколь следователь просить светка приходить обед разговаривать тамара ивановна успокаивающе сказать
1738	обед	4		49-52	пнута птинский 16.45,обед сботреть вскать выходной день
1739	обед	4		61-64	билет продаваться касса цирк ежедневно 00,обед стоимость билет
1740	оклад	1		79-84	балалайка откуда браться преподаватель музыка мизерный оклад смотреть молодой педагог музыкальный школа получать рубль месяц преподаватель
1741	оклад	1		73-78	пугать передавать регион право устанавливать ставка оклад получать множество анклав посредственный образование медобслуживанить ниже средний потому
1742	оклад	1		71-75	перестать писать тогда дело роман давать оклад тысяча квартира отопление чин
1743	оклад	1		98-102	зарплата «дочках» несколько низкий перейти дочерний компания продолжать платить оклад полный объем лишать часть добавка пояснять зампредседателя официальный вазовский
1744	оклад	1		114-120	должность постоянный сотрудник указание количество одноиметь должность вакансия размер должностной оклад взгляд формулировка должен следующий «...лица указывать штатный расписание
1745	оклад	1		58-62	много мало рубль трудовой договор оклад составлять рубль прикидывать случай расплачиваться разбить
1746	оклад	1		78-83	распределение благо общий котел столько форма официальный оклад сколько вид самый разнообразный привилегия элитный квартира дача машина санаторий спецпайка
1747	оклад	1		113-117	февральский заседание дума депутат -коммунистка внести законопроект предлагать снижать должностной оклад губернатор спикер областной дума тысяча однако выясняться
1748	оклад	1		79-84	корпус доставлять выгода далеко превосходить приобретать оклад генерал-интендант жаловаться денежный потеря упоминать
1749	оклад	1		85-90	проходить военный служба призыв ежемесячный пособие размер указать оклад вещевой имущество воспитанник обеспечиваться порядок норма устанавливать военнослужащий
1750	оклад	1		75-81	«битвой» иван петрович называть хлопоты перевод другой место высший оклад так размышлять подъезжать последний станция быть уже час вечер
1751	оклад	1		99-104	приходить туда гендиректор е. киселев называть испрашивать утверждение сумма месячный оклад пятизначный понятно доллар многие коллега журналист пожалуй
1752	оклад	1		81-87	отечество считать место получение присваивать штат оклад по-видимому ждать роптать
1753	оклад	1		91-97	распоряжение сокращение год штат госслужащий суммировать фонд должностной оклад исполнительный орган государственный власть регион соответствие документ
1754	оклад	1		80-85	выручка обслуживаемый аппарат получать минимум процент оклад последний время оператор чувствовать фирма клиент стараться оптимизировать расход
1755	оклад	1		72-77	бонус зависеть качество работа вполне мочь доходить еще оклад плюс полный соцпакет раньше входить бесплатный проезд общественный транспорт
1756	оклад	1		95-100	узнать основа иностранный пенсионный устав особенно понравиться определение оклад пенсия размер определенный процент содержание увеличение процент
1757	оклад	1		79-84	смертный копеечный нынешний время рэ деньги 10-тысячный оклад куда обидный дом конечно сидеть стать сторож устраиваться
1758	оклад	1		85-91	осуждать компьютерный мошенник приговор год условно штраф минимальный оклад «первопроходец» студент третий курс южно-сахалинский институт коммерция предпринимательство информация сергей гоярчук
1759	оклад	1		105-111	устранять противоречие профсоюз игрок частность гарантированность контракт слишком малый окладавать молодой сильный профсоюз голос хоккеист обязательно должен услышать
1760	оклад	1		82-87	раз дешевый ресторан служащий ипи получать советский мерка высокий оклад валюта «генконсультант» кузенков высокий мерка уровень директор ипи
1761	оклад	1		90-96	частный фирма выполнять требование трудовой кодекс рф установление должностной оклад работник низко прожиточный минимум ответ февраль
1762	оклад	1		87-92	москва например мэр юрий лужков доплачивать педагог процент первичный оклад мэрский прибавка ставка молодой столичный учитель составлять немногое более
1763	оклад	1		109-114	экспертный группа ээг консультируть минфин подсчитывать 42-летний работник среднестатистический оклад рубль уметь накапливать 6-процентный добавка
1764	оклад	1		80-85	основание рассчитываться пенсия госслужащий должностной оклад значит учет средний размер зарплата госслужать рубль средний пенсия
1765	оклад	1		99-104	правильно лицо президент великий страна член правительство министр давать низкий оклад состоять власть лицо платить врач учитель
1766	оклад	1		87-91	быть официальный часть зарплата работник трудовой договор прописывать оклад составлять тысяча рубль значит компенсация рассчитываться сумма
1767	оклад	1		85-90	выборный мирский человек земский изба платить вдвое прежний оклад значит воевода ставить тяглый общество цена государство указ теперь
1768	оклад	1		86-92	кодекс многократно говорить преодолевать зло мочь резкий повышение оклад чиновник делать невозможный обозримый будущее
1769	оклад	1		82-88	холдинг энергокомпаний правило выплата составлять месячный оклад получение право одобрять год уровень рао «еэс
1770	оклад	1		82-87	предел месячный норма рабочий время менее двойной дневной ставка оклад работа производить месячный норма желание работник мочь предоставлять
1771	оклад	1		84-90	произведять работа удержание стабилизация вероятный однако рост оклад конкуренция наиболее привлекательный место работа стимулировать увеличение производительность труд
1772	оклад	1		72-77	светский землевладелец копейка раз наименьший оклад стрелецкий подать видно громадный источник доход уступить казна
1773	оклад	1		85-89	крупный торговый компания wellness вид очень пристойно обучение хороший пообещать доллар процент офис спорткомплексй «олимпийский» сказать собственный кабинет
1774	оклад	1		69-75	надбавка январь год пенсия исчислять исходить 54%-й оклад должность специальный звание процентный надбавка выслуга год ежегодно индексировать
1775	оклад	1		65-70	увольнение месяц потом еще платить минимум оклад галина филатов заместитель директор центр психологический поддержка современный психоанализ «персона»
1776	оклад	1		80-85	раз много получать начинать учитель надбавка базовый оклад премьер спикер госдума совет федерация тысяча рубль базовый оклад
1777	оклад	1		85-91	сотрудник мвд мочь надеяться выплата ежеквартальный премия размер оклад год единовременный пособие уход отпуск впрочем вступление
1778	оклад	1		107-111	директрис домашний детский сад вытекать привилегия государственный чиновник оклад тысяча процент пенсия сказать нереальный самый дело
1779	оклад	1		74-78	почему потому нет уравниловка получать по-разному оклад зависеть множество фактор статус стаж нагрузка система помогать избегать
1780	оклад	1		85-90	каждый прибывающий работник член семья размер половина должностной половина месячный тарифный ставка работник счет средство работодатель
1781	оклад	1		65-70	коллега прокуратура затем скр январь год оклад мвд резко увеличивать следователь стать получать больше вечный
1782	оклад	1		75-79	«call-центра» здесь важный тембр голос грамотный речь «корочки» оклад рубль ассистент туроператор зарплата зависеть процент покупать -проданный
