context_id	word	gold_sense_id	predict_sense_id	positions	context
206	лук	2		0-3, 64-67	лук скорода фасмера скорода́ полевой дикий лук чеснок ряз южть даль ско́рда чеснок донск мирт заимств чеснок родственно
207	лук	2		0-3, 86-89	лук батуть возможный родина азия дикий вид расти сибирь китай япония луковица продолговатый иногда почти неразвитый стебель молочный высота толстый дудчатый полого вздутый лист дудчатый зонтик шаровидный многоцветковый
208	лук	2		0-3, 13-16, 37-40	лук победный лук победоно́сный лук побе́дный многолетний травянистый растение вид род семейство наряду вид называть черемша природа ареал вид охватывать центральный австрий чешский республика германий венгрия польша словакия
209	лук	2		276-279, 431-434	отваривать баранина говядина делать фарш пельмень мант готовить разнообразный блюдо субпродукт овощ лапша киргизия растение свежий вид использовать закуска солен добавлять салат пророщенный махать жареный мясо овощ лук ветвистый непременный компонент сложный киргизский уйгурский дунганский соус жаркий мясо дичь например блюдо лагман лук ветвисвать являться важный ингредиентый блюдо южный восточный азия там где кулинарный книга говорить нарезать стебель зеленый
210	лук	2		0-3, 64-67	лук скорода фасмера скорода́ полевой дикий лук чеснок ряз южть даль ско́рда
211	лук	2		0-3, 127-130, 149-152, 209-212	лук человек домашний животное почти безвредный умерщвление взрослый крыса нужный грамм сырой морской лук значит луковица достаточный отравление крыса мышь морской лук иметь еще другой преимущество труп грызун отравить почти разлагаться сильно иссушиваться мумифицируться
212	лук	2		0-3, 122-125, 138-141, 152-155, 168-171	лук ветвистый вид иметь ряд синоним русский язык растение известный многие название джюсай жусай жусий лук ветвистый лук пахучий лук китайский лук дикий чесночный горный полевой чеснок иностранный язык
213	лук	2		10-13, 82-85, 134-137, 209-212, 241-244, 284-287, 394-397, 459-462	съедобный лук особенно помогать вред плохой вода бросать очистка лук средство уничтожать запах луковый сок полезный загрязненный рана смазывать глаз выжатый сок лук медом полезный бельмо луковый сок помогать ангина съедобный лук горечь укреплять слабый желудок возбуждать аппетит восток существовать поговорка лук объятие проходить болезнь время появление лук руси точно устанавливать известный уже давний пора являться
214	лук	2		0-3, 17-20	лук растение лук родиться двулетний многолетний растение относить подсемейство семейство порядок ранее относить лилейн научный латинский название данный карл линней происходить латинский название чеснок очередь
215	лук	2		0-3, 13-16	лук репчатый луковица сантиметр диаметр пленчатый наружный чешуя сухой желтый редко фиолетовый белый внутренний мясистый белый зеленоватый фиолетовый расположенный укорочать стебель называть донец донце пазуха сочный
216	лук	2		63-66, 168-171, 221-224, 274-277, 428-431, 443-446, 515-518	медицина известный время гиппократ лечебный свойство лук признавать народ римлянин считать сила мужество солдат увеличиваться употребление лук поэтому входить военный рацион египть лука воздавать почесть божество гиппократь лук прописывать больной ревматизм подагрый также ожирение знаменитый персидский врач ученый ибть сина авиценн начало век писать лука съедобный лук особенно помогать вред плохой вода бросать очистка лук
217	лук	2		187-190, 319-322, 446-449, 468-471	лечение водянка фармацевтический промышленность выпускать препарат сцилларена мочь вид раствор таблетка суппозиторий применять кардиология морской лук являться также эффективный дератизационный средство цель использовать преимущественно красный разновидность морской лук человек домашний животное почти безвредный умерщвление взрослый крыса нужный грамм сырой морской лук значит луковица достаточно отравление крыса мышь морской
218	лук	2		8-11, 20-23, 37-40, 78-81	гусиный лук гусиный лук птичий лук гейджие род травянистый луковичный растение семейство лилейный распространять умерять область евразия также северный африка представитель род ранневесенний эфемероид общий число вид данные сайт the plant list
219	лук	2		0-3, 13-16, 37-40	лук победный лук победоно́сный лук побе́дный многолетний травянистый растение вид род семейство наряду вид называть черемша природа ареал вид охватывать центральный австрий чешский республика германий венгрия
220	лук	2		250-253, 447-450, 503-506	белый звездчатый цветок фиолетовый центральный жилка лепесток штука собирать густой шаровидный зонтик распускание цветок соцветие покрывать чехол цветок отличаться приятный нежный запах давать растение название лук душистый цвести второй год июль —августа растение возделываться вкусовой качество вкус полуострый слабочесночный выращивать один место год размножаться семя луковица прием возделывание аналогичный агротехник лук репчатый
221	лук	2		0-3, 122-125, 138-141, 152-155, 168-171	лук ветвистый вид иметь ряд синоним русский язык растение известный многие название джюсай жусай жусий лук ветвистый лук пахучий лук китайский лук дикий чесночный горный полевой чеснок иностранный язык также известный chinese chives chinese leek ku chai jiu
222	лук	2		46-49, 278-281, 473-476, 578-581	являться важный овощной культура луковица лист использовать приправа консервный промышленность салата винегрет гриб овощной мясной блюдо также пряно витаминный закуска вкусовой добавка суп соус подливкам фарш лук репчатый использовать качество модельный организм метод allium test применять генотоксикологический исследование медицина известный время гиппократ лечебный свойство лук признавать народ римлянин считать сила мужество солдат увеличиваться употребление лук поэтому входить
223	лук	2		38-41, 302-305, 434-437, 561-564, 583-586	также гомеопатия настой порошок луковица обладать слабительный мочегонный действие издавна применять лечение водянка фармацевтический промышленность выпускать препарат сцилларена мочь вид раствор таблетка суппозиторий применять кардиология морской лук являться также эффективный дератизационный средство цель использовать преимущественно красный разновидность морской лук человек домашний животное почти безвредный умерщвление взрослый крыса нужный грамм сырой морской лук значит луковица достаточно
224	лук	2		212-215	видовой эпитет um морской так растение произрастать морской побережье лист темный зеленый гладкий плотный ремневидный заостренный верхушка длина сантиметр цвести морской лук появление лист июль август безлистный цвести стрелка достигать высота сантиметр цветок собирать кисть родина страна средиземноморье канарский остров побережье сирий расти берег море культивировать
225	лук	2		8-11, 158-161, 237-240	морской лук родовой название растение происходить народный название beni urgiн-лат местонахождение алжирокий греческий drimys острый едкий вкус луковица латинский транслитерация древнегреческий название растение морской лук skilla видовой эпитет
226	лук	2		0-3, 44-47, 242-245	лук поре родина передний азие откуда лук поре попадать средиземноморьй территория сейчас встречаться дикорастущий исходный форма культурный вид вероятно развиваться давно так древний египть лук поре уже важный овощной растение известный античный время греции рим средний век возделывать уже европа рисунок старый травник показывать растение выращиваться время
227	лук	2		121-124, 276-279, 412-415	свежий вид использовать закуска солен добавлять салат пророщенный махать жареный мясо овощ лук ветвистый непременный компонент сложный киргизский уйгурский дунганский соус жаркий мясо дичь например блюдо лагман лук ветвисвать являться важный ингредиентый блюдо южный восточный азия там где кулинарный книга говорить нарезать стебель зеленый лук говорить запад растение можно встречать магазин китайский продукт витаминный целебный растение
228	лук	2		93-96, 255-258, 314-317	год испание николай вавилов отмечать самый высокий мир урожайность валенсийский сорт лук репчатый достигать тысяча пуд один гектар валенсия время посев сорт использовать тысяча гектар настоящий время лук репчатый являться важный овощной культура луковица лист использовать приправа консервный промышленность салата винегрет гриб овощной мясной блюдо также пряно витаминный закуска вкусовой добавка суп соус подливкам фарш
229	лук	2		226-229, 467-470	состав эфирный масло входить аллилсульфиды пинеколиновать кислота аллиин никитинский книга суррогат необычный россия источник пищевой вещество растительный животный происхождение писать лук выдающийся возбуждать вместе антискорбутный средство почему делать большой иногда запас особенно сибирь где черемша много собираться крестьянин подтаежный селение май пища идти мясистый стебель луковки оставаться земля
230	лук	2		188-191, 224-227, 393-396	заразиться профессор новый умик приводить свидетельство современник время большой эпидемия брюшной тиф год русский треблять большой количество лук заболевать тиф чума лук являться хороший витаминный средство особенно рекомендовать зимень весенний период использовать круглый год значительный количество минеральный соль лука использование пища способствовать нормализация водный солевый обмен организм своеобразный запах острый вкус возбуждать аппетит
231	лук	2		28-31, 81-84, 235-238, 250-253, 322-325, 374-377, 449-452, 481-484, 524-527	военный рацион египть лука воздавать почесть божество гиппократь лук прописывать больной ревматизм подагрый также ожирение знаменитый персидский врач ученый ибть сина авиценн начало век писать лука съедобный лук особенно помогать вред плохой вода бросать очистка лук средство уничтожать запах луковый сок полезный загрязненный рана смазывать глаз выжатый сок лук медом полезный бельмо луковый сок помогать ангина съедобный лук
232	лук	2		288-291	обладать другой овощной культура хранение количество аскорбиновый кислота отбеленный часть повышаться более раз средний век поре также пользоваться большой популярность однако середина век россия мало знать овощной культура вид лук поре входить род семейство порядок
233	лук	2		0-3, 44-47, 242-245	лук поре родина передний азие откуда лук поре попадать средиземноморьй территория сейчас встречаться дикорастущий исходный форма культурный вид вероятно развиваться давно так древний египть лук поре уже
234	лук	2		8-11, 20-23, 37-40, 78-81	гусиный лук гусиный лук птичий лук гейджие род травянистый луковичный растение семейство лилейный распространять умерять область евразия также северный африка представитель род ранневесенний эфемероид общий число вид данные сайт the
235	лук	2		36-39, 111-114, 143-146, 186-189, 296-299, 361-364	средства уничтожать запах луковый сок полезный загрязненный рана смазывать глаз выжатый сок лук медом полезный бельмо луковый сок помогать ангина съедобный лук горечь укреплять слабый желудок возбуждать аппетит восток существовать поговорка лук объятие проходить болезнь время появление лук руси точно устанавливать известный уже давний пора являться главный пищевой продукт считать универсальный средство предохранять излечивать болезнь старинный русский лечебник
236	лук	2		221-224	пахнуть род данные сайт the plant list более вид естественный произрастать северный полушарие представитель род расти луг степь лес большой вклад систематика растение род лук вносить эдуард регель опубликовывать монография где упоминать много вид описывать лист линейный ремневидный прикорневой дудчатый стебель
237	лук	2		0-3, 187-190	лук круглый произрастать северный африка западный азия почти европа территория россия встречаться европейский часть исключение север северный кавказ луковица яйцевидный почти шаровидный диаметр сантиметр
238	лук	2		0-3, 122-125, 138-141, 152-155, 168-171	лук ветвистый вид иметь ряд синоним русский язык растение известный многие название джюсай жусай жусий лук ветвистый лук пахучий лук китайский лук дикий чесночный горный полевой чеснок иностранный язык также известный chinese chives chinese leek ku chai jiu cai
239	лук	2		8-11, 20-23, 37-40, 78-81	гусиный лук гусиный лук птичий лук гейджие род травянистый луковичный растение семейство лилейный распространять умерять область евразия также северный африка представитель род ранневесенний эфемероид общий число вид данные сайт the plant list
240	лук	2		224-227, 307-310	короткий листочек околоцветник пыльник яйцевидный завязь обратнояйцевидный произрастать территория европа турция часть растение содержать чесночный эфирный масло состав входить серый мелкий луковица съедобный лист пригодный приготовление острый салат вид гусиный лук желтый входить род семейство порядок
241	лук	2		0-3, 17-20	лук растение лук родиться двулетний многолетний растение относить подсемейство семейство порядок ранее относить лилейн научный латинский название данный карл линней происходить латинский название чеснок
242	лук	2		0-3, 44-47, 242-245	лук поре родина передний азие откуда лук поре попадать средиземноморьй территория сейчас встречаться дикорастущий исходный форма культурный вид вероятно развиваться давно так древний египть лук поре уже важный овощной растение
243	лук	2		0-3, 122-125, 138-141, 152-155, 168-171	лук ветвистый вид иметь ряд синоним русский язык растение известный многие название джюсай жусай жусий лук ветвистый лук пахучий лук китайский лук дикий чесночный горный полевой чеснок иностранный язык также известный chinese chives chinese leek ku chai jiu cai
244	лук	2		8-11	гусиный лук желтый стебель плотный голый высота смотреть прикорневой лист плоский одиночный превышать соцветий широколинейный ширина миллиметр коротко заострять башлыковидин верхушка верхний линейный ланцетный снизу килеватый соцветий зонтиковидный
245	лук	2		20-23, 74-77, 201-204	кислота вид лук раз превышать таковой зелень перо репчатый лук пища использовать лист растение выращивать один место год более число теплица вид лук батун входить род семейство порядок
246	лук	2		240-243, 276-279, 445-448	шея корова лошадь другой домашний животное заразиться профессор новый умик приводить свидетельство современник время большой эпидемия брюшной тиф год русский треблять большой количество лук заболевать тиф чума лук являться хороший витаминный средство особенно рекомендовать зимень весенний период использовать круглый год значительный количество минеральный соль лука использование пища способствовать нормализация водный солевый обмен организм
247	лук	2		8-11, 111-114	гадючий лук латинский название род давать запах цветок напоминать запах мускус мелкий луковичный растение сантиметр высота нести пучок мясистый прикорневой лист лист достигать длина сантиметр
248	лук	2		279-282, 290-293	способствовать нормализация водный солевый обмен организм своеобразный запах острый вкус возбуждать аппетит ценный медонос давать пчел много нектар очень жаркий погода мед светлый желтый почти непрозрачный созревание терять характерный привкус лук вид лук репчатый входить род семейство порядок рамка вид ранее выделять разновидность например
249	суд	1		235-239, 323-327	переход поместье новый владелец год перепись фактически однако принцип полностью выдерживать сведение хозяйственный положение поместье дата передача новый владелец появляться книга страшный суд эпизодически основание собирать запись составлять книга страшный суд состоять часть так называть малый книга описывать графствый норфолк саффолк эссекс большой книга описывать остальной англие
250	суд	1		267-271	опасный квартал город оказываться место время становиться свидетель жестокий убийство убийца известный предпочитать оставлять свидетель американский фильм получать видеопрокат весьма громкий название ночь страшный суд наверно режиссер стивный хопкинс известный картина кошмар улица вяз хищник гордый узнавать возвеличивание довольно заурядный история ночной похождение группа добропорядочный гражданин
251	суд	1		18-22, 62-66, 127-131, 189-193, 300-304	пленум верховный суд российский федерация пленум верховный суд российский федерация пвс рф полный орган верховный суд рф представлять собрание судья верховный суд россия пвс рфа правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать
252	суд	1		307-311	повторять византийский форма xvi —xvii век приходиться пик развитие сюжет живопись конец век мнение покровский эсхатологический изображение стать писать меньший мастерство особенно южный западный россия воздействие западноевропейский влияние икона страшный суд являться чрезвычайно богатый количество действовать лицо включать изображение можно сгруппировать тема
253	суд	1		28-32, 66-70, 113-117	военный коллегия верховный суд ссср военный коллегия верховный суд сссра вквс союзный орган верховный суд сссра рассматривать дело исключительный важность отношение высший начальствующий состав армия флот командир корпус высокий также обвиняемый измена родина контрреволюционный деятельность также контролировать работа военный трибунал
254	суд	1		28-32, 183-187, 291-295	различный страна член суд назначаться год назначение должность мочь возобновлять критический замечание высказывать адрес постоянный палата третейский суд состоять частность следующий сказать делаться вывод постоянный палата третейский суд настоящий суд обычный значение слово
255	суд	1		41-45, 91-95	римский статать международный уголовный суд ри́мский стату́ть междунаро́дный уголо́вный суда́ международный договор учредить международный уголовный суд принимать дипломатический конференция рим июль год вступать сила июль
256	суд	1		283-287	конституционный суд российский федерация отменять ограничение полномочие судья определенный срок год предельный возраст пребывание должность оставаться прежний год исключение председатель данные положение распространять действовать судья конституционный суд тонна часть избирать еще съезд народный депутат рсфсра город дата избрание город назначение
257	суд	1		100-104, 231-235, 329-333	использование христианский философ православный проповедник поть изображение страшный суд проповедь христианство князь владимир влиять будущее крещение сам владимир руси изображение страшный суд действенный средство помогать обращение язычник руси композиция страшный суд появляться очень рано вскоре крещение самый ранний известный русский фреска сюжет кирилл монастырь киев век роспись никоть дворищенский собор новгород начало георгиевский собор старый
258	суд	1		330-334	терять надежда класть начало покаяние покаяние непременный условие достижение царство божий являться основополагающий положение христианский вероучение проблема особенно актуальный рубеж рубеж век время проникновение сюжет русь православный иконография страшный суд существовать византийский искусство век исток изображение сюжет восходить век живопись христианский катакомба первоначально суд изображаться форма история отделение овца козлище притча деваха затем v—vi формироваться отдельный часть повествовательный изображение
259	суд	1		28-32, 82-86, 137-141, 209-213, 319-323	пленум высший арбитражный суд российский федерация пленум высший арбитражный суд российский федерация орган высший арбитражный суд рф представлять собрание судья высший арбитражный суд россия пвас рф правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие
260	суд	1		30-34, 65-69	постоянная палата третейский суд постоянный палата третейский суд пптс pca международный арбитражный суд расположенный гаагй нидерланды учреждать год решение первый гаагский мирной конференция
261	суд	1		28-32, 82-86, 137-141, 209-213, 319-323	пленум высший арбитражный суд российский федерация пленум высший арбитражный суд российский федерация орган высший арбитражный суд рф представлять собрание судья высший арбитражный суд россия пвас рф правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие постановление состав пленум высший
262	суд	1		11-15	согласие суд главный героиня фильм женщина судья гвен уорик идти вверх карьерный лестница становиться верховный судья штат результат чей злой козни сам становиться подозревать
263	суд	1		225-229	судьба непосредственно казнь списочный механизм осуждение вквс также применяться год предвоенный год список политбюро цка расстреливать тысяча человек военный коллегия верховный суд ссср располагаться москва улица никольский дом 1-е год возникать идея создавать расстрельный дом музей история советский террор момент дом принадлежать военкомат
264	суд	1		132-136, 287-291, 395-399	мочь договариваться избрание совместно один более член один лицо мочь избирать различный страна член суд назначаться год назначение должность мочь возобновлять критический замечание высказывать адрес постоянный палата третейский суд состоять частность следующий сказать делаться вывод постоянный палата третейский суд настоящий суд обычный значение слово
265	суд	1		196-200	перепечатывать типографский способ год год ознаменование летний юбилей книга би би си создавать электронный версия перевод английский оригинал книга страшный суд писать латынь
266	суд	1		278-282, 376-380	известный памятник византийский культурный ареал сюжет притвор церковь панагия халкеон салоник начало грузия сильно поврежденный фреска давидый гареджийский монастырь удабть западный стена плохо сохраняться фреска страшный суд атенский сионий церковь иковь век грандиозный композиция страшный суд храм тимотесубаня четверть век повесть временный год упоминать эпизод
267	суд	1		23-27, 74-78, 299-303	судья конституционный суд российский федерация су́дья конституцио́ть суда́ росси́йский федера́ция судья судебный орган самостоятельно осуществлять конституционный судопроизводство конституционный контроль полномочие порядок образование деятельность конституционный суд российский федерация определять конституция российский федерация федеральный конституционный закон июль год фкзать конституционный суд российский федерация закон рсфср май город
268	суд	1		166-170, 261-265	данный журнал российский юстиция привести учебник гражданский процесс метр треушникова отменять заочный решение заочный решение суд мочь отменять юрист рекомендовать брать копия документ копия заочный решение суд можно получать например судебный пристав исполнитель делать часто суд принять решение затем соответствие гражданский процессуальный кодекс рф течение определенный законодательство время день получение копия решение
269	суд	1		18-22, 62-66, 127-131, 189-193, 300-304	пленум верховный суд российский федерация пленум верховный суд российский федерация пвс рф полный орган верховный суд рф представлять собрание судья верховный суд россия пвс рфа правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право
270	суд	1		28-32, 82-86, 137-141, 209-213, 319-323, 444-448	пленум высший арбитражный суд российский федерация пленум высший арбитражный суд российский федерация орган высший арбитражный суд рф представлять собрание судья высший арбитражный суд россия пвас рф правосудие осуществлять обеспечивать правильный единообразный применение закон суд давать разъяснение толкование норма право принятие постановление состав пленум высший арбитражный суд российский федерация входить председатель
271	суд	1		211-215, 437-441	участник август госпожа становиться гренад россия подписывать римский статать сентябрь год настоящий время ратифицировать прочий уставать устанавливать функция юрисдикция структура суд международный трибунал действовать художественный год международный трибунал бывший югославие международный трибунал руанда показывать международный сообщество необходимость создание независимый постоянный суд разрешение дело связывать геноцид военный преступление
272	суд	1		60-64, 122-126, 247-251, 350-354, 456-460, 550-554	российский федерация секретарь пленум высший арбитражный суд российский федерация число судья высший арбитражный суд российский федерация срок год один судья мочь избирать секретарь пленум высший арбитражный суд российский федерация неоднократно утверждать представление председатель высший арбитражный суд российский федерация член судебный коллегия председатель судебный состав высший арбитражный суд российский федерация также судья входить состав президиум высший арбитражный суд российский федерация решать вопрос создание структура арбитражный судно судебный коллегия рассмотрение отдельный категория
273	суд	1		97-101	туман год метр баглай год заместитель председатель конституционный суд российский федерация избирать конституционный суд новый витрука год тонна год морщакова
274	суд	1		4-8, 13-17	час суд час суд первый россия судебный шоу выходить канал рять тв январь год октябрь год роль ведущий выступать известный адвокат паводить астах получать более широкий известность
275	суд	1		141-145, 185-189, 254-258, 322-326, 376-380, 455-459, 563-567, 602-606, 666-670	руководитель число заместитель председатель соответствовать суд утверждать представление председатель федеральный арбитражный суд округ судья федеральный арбитражный суд округ входить состав президиум федеральный арбитражный суд округ утверждать представление председатель арбитражный суд субъект российский федерация судья арбитражный суд субъект российский федерация входить состав президиум арбитражный суд субъект российский федерация утверждать представление председатель арбитражный апелляционный суд судья арбитражный апелляционный суд входить состав президиум арбитражный апелляционный суд утверждать представление председатель
